property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-038228,Mumbai,Andheri,Standard,Villa,3,3,2,1967,1641,3,10,Low (1-4),South-East,Fully Furnished,16,0,6.3,1,1,1,1,6197,13.4,1.3,3,3,New,210.42,High
PROP-038229,Mumbai,Powai,Standard,Penthouse,3,3,1,1631,1355,35,41,Top (20+),South,Fully Furnished,3,3,6.6,1,0,1,1,4609,14.6,5.0,2,2,Resale,164.93,Low
PROP-038230,Delhi,Dwarka,Standard,Apartment,2,1,1,668,557,9,11,Mid (5-9),North-West,Semi-Furnished,7,1,5.5,0,0,1,1,1925,15.4,2.3,3,2,Resale,47.71,Low
PROP-038231,Delhi,South Delhi,Premium,Apartment,4,5,4,1741,1477,1,7,Low (1-4),North-West,Semi-Furnished,2,3,7.1,0,1,1,0,4851,4.6,5.3,3,4,New,225.08,High
PROP-038232,Hyderabad,Madhapur,Standard,Independent House,3,3,2,1817,1592,5,13,Mid (5-9),South-West,Unfurnished,11,1,3.6,0,0,0,1,3534,22.4,6.5,2,0,Resale,120.76,Low
PROP-038233,Hyderabad,Gachibowli,Standard,Apartment,5,6,2,2201,1814,13,15,High (10-19),North-East,Fully Furnished,5,3,3.1,0,0,1,1,3487,16.6,2.3,4,3,New,199.77,High
PROP-038234,Hyderabad,Madhapur,Standard,Row House,3,3,0,1270,1098,3,10,Low (1-4),South,Semi-Furnished,2,1,5.0,1,0,1,1,3835,14.1,0.2,4,2,Resale,160.96,Low
PROP-038235,Delhi,South Delhi,Premium,Apartment,3,2,1,1432,1181,6,12,Mid (5-9),South-East,Semi-Furnished,5,2,6.8,1,0,1,1,4134,9.6,0.9,3,0,New,216.45,High
PROP-038236,Bangalore,Whitefield,Standard,Apartment,3,3,1,1285,1075,7,11,Mid (5-9),South-East,Fully Furnished,3,0,4.3,0,0,1,1,2411,16.1,0.2,4,2,Resale,76.95,Low
PROP-038237,Hyderabad,Madhapur,Standard,Apartment,3,4,2,1531,1309,12,13,High (10-19),North,Fully Furnished,7,3,4.4,0,0,0,1,2767,10.7,0.7,3,0,Resale,164.25,Low
PROP-038238,Hyderabad,Madhapur,Standard,Apartment,2,2,1,956,778,2,11,Low (1-4),North-West,Semi-Furnished,2,1,5.0,0,0,1,1,3473,10.1,3.0,2,4,New,80.73,Low
PROP-038239,Mumbai,Andheri,Standard,Independent House,4,4,4,2371,1901,11,15,High (10-19),North-West,Semi-Furnished,1,3,7.6,0,0,0,1,4537,12.2,0.9,2,2,New,167.23,Low
PROP-038240,Mumbai,Powai,Standard,Villa,5,5,1,2730,2227,1,8,Low (1-4),South,Unfurnished,9,3,5.2,0,1,1,0,5406,11.5,3.6,2,2,New,243.71,High
PROP-038241,Hyderabad,Banjara Hills,Premium,Apartment,2,2,2,966,819,2,7,Low (1-4),North-East,Fully Furnished,1,0,7.0,0,1,1,1,3673,6.4,1.0,5,3,Resale,126.38,Low
PROP-038242,Mumbai,Navi Mumbai,Affordable,Apartment,2,1,0,880,715,6,10,Mid (5-9),West,Unfurnished,5,1,2.1,0,0,1,1,2720,18.3,0.1,3,4,New,72.32,Low
PROP-038243,Bangalore,Koramangala,Premium,Apartment,3,3,0,1587,1332,2,8,Low (1-4),South,Fully Furnished,13,3,6.0,0,0,1,1,3328,9.6,6.4,4,3,Resale,224.86,High
PROP-038244,Mumbai,Andheri,Standard,Apartment,3,3,1,1480,1241,32,41,Top (20+),West,Unfurnished,8,3,6.6,0,0,0,1,2874,10.7,0.3,2,2,New,70.78,Low
PROP-038245,Mumbai,Thane,Affordable,Independent House,4,4,3,2403,1932,2,5,Low (1-4),South,Fully Furnished,3,4,5.9,1,0,0,1,6044,19.6,0.7,2,0,New,106.82,Low
PROP-038246,Mumbai,Powai,Standard,Studio,1,2,0,521,421,0,3,Ground,South,Semi-Furnished,0,0,3.1,0,0,1,0,2262,12.6,7.2,3,0,New,29.37,Low
PROP-038247,Bangalore,Koramangala,Premium,Studio,1,2,1,300,262,9,12,Mid (5-9),South-West,Semi-Furnished,4,1,5.4,1,1,1,1,4952,4.2,3.3,0,3,Resale,66.91,Low
PROP-038248,Mumbai,Andheri,Standard,Row House,3,3,1,1496,1209,0,19,Ground,North-East,Unfurnished,0,1,6.6,0,0,0,0,3824,15.2,2.8,3,1,New,123.14,Low
PROP-038249,Hyderabad,Madhapur,Standard,Penthouse,4,4,0,1957,1578,3,8,Low (1-4),South-East,Semi-Furnished,10,3,6.6,1,1,1,1,6170,11.2,0.9,2,2,New,170.36,Low
PROP-038250,Mumbai,Andheri,Standard,Villa,3,3,2,1762,1416,3,10,Low (1-4),East,Semi-Furnished,7,1,9.2,1,0,1,1,4092,15.0,1.0,4,1,New,107.82,Low
PROP-038251,Delhi,Dwarka,Standard,Villa,5,6,4,2832,2380,0,11,Ground,East,Unfurnished,2,3,5.7,1,0,1,0,5477,10.7,0.1,0,3,New,285.64,High
PROP-038252,Bangalore,Koramangala,Premium,Row House,4,4,4,1881,1587,5,6,Mid (5-9),West,Semi-Furnished,1,1,7.0,1,1,1,1,6140,6.7,0.8,1,1,Resale,331.07,High
PROP-038253,Bangalore,Electronic City,Standard,Independent House,5,6,4,2810,2265,5,10,Mid (5-9),South-East,Fully Furnished,5,2,4.4,0,0,1,1,3862,18.9,6.9,2,3,Resale,257.33,High
PROP-038254,Bangalore,Whitefield,Standard,Apartment,2,2,0,837,693,5,13,Mid (5-9),South-West,Unfurnished,8,1,5.7,0,0,1,1,1661,11.8,1.6,3,4,Resale,47.95,Low
PROP-038255,Delhi,Dwarka,Standard,Independent House,4,5,2,1994,1704,2,3,Low (1-4),North,Semi-Furnished,0,1,4.9,0,0,1,1,2989,13.4,0.5,1,1,Resale,70.77,Low
PROP-038256,Hyderabad,Banjara Hills,Premium,Row House,4,5,1,1703,1432,19,20,High (10-19),West,Unfurnished,0,4,8.4,0,1,1,1,4812,4.6,0.5,4,0,Resale,249.15,High
PROP-038257,Mumbai,Bandra,Premium,Studio,1,1,1,576,482,13,14,High (10-19),South-East,Fully Furnished,0,2,6.4,0,1,0,1,2453,5.1,1.5,3,5,Resale,126.67,Low
PROP-038258,Delhi,Dwarka,Standard,Apartment,3,3,2,1388,1128,9,10,Mid (5-9),West,Unfurnished,0,0,4.9,0,0,1,1,2967,13.3,1.8,3,6,Resale,115.3,Low
PROP-038259,Mumbai,Bandra,Premium,Row House,3,3,2,1311,1103,11,16,High (10-19),West,Unfurnished,29,0,8.7,1,1,1,1,6359,5.6,0.6,6,5,New,185.09,Low
PROP-038260,Bangalore,Indiranagar,Premium,Row House,3,3,2,1264,1039,36,41,Top (20+),South,Fully Furnished,4,3,6.7,0,0,1,1,2687,4.9,1.1,5,1,Resale,173.52,Low
PROP-038261,Bangalore,Electronic City,Standard,Apartment,3,4,1,1077,885,13,21,High (10-19),East,Semi-Furnished,0,2,3.2,0,0,0,1,1946,11.6,0.8,3,2,New,90.15,Low
PROP-038262,Delhi,Dwarka,Standard,Penthouse,5,5,1,2466,2027,7,15,Mid (5-9),North-West,Unfurnished,0,0,7.5,1,0,1,1,4949,10.7,4.4,3,0,Resale,216.54,High
PROP-038263,Bangalore,Indiranagar,Premium,Penthouse,4,5,3,2144,1841,19,26,High (10-19),North-East,Semi-Furnished,11,2,7.8,1,1,1,1,7161,11.0,3.0,3,2,Resale,308.6,High
PROP-038264,Delhi,Noida Extension,Affordable,Apartment,3,3,1,1292,1068,11,16,High (10-19),East,Semi-Furnished,4,1,7.3,0,0,1,1,3529,22.9,5.7,2,1,Resale,44.32,Low
PROP-038265,Bangalore,Indiranagar,Premium,Independent House,5,5,2,2835,2442,6,10,Mid (5-9),North-West,Semi-Furnished,2,3,5.5,1,0,1,1,5307,4.1,2.8,2,3,Resale,345.95,High
PROP-038266,Bangalore,Koramangala,Premium,Apartment,2,2,0,793,653,5,9,Mid (5-9),North-East,Unfurnished,3,1,5.8,0,0,1,1,2478,12.3,0.1,2,0,Resale,116.97,Low
PROP-038267,Delhi,Dwarka,Standard,Independent House,4,4,1,2378,2032,6,7,Mid (5-9),East,Semi-Furnished,5,2,5.0,0,0,0,1,4191,11.8,0.4,3,0,Resale,177.54,Low
PROP-038268,Bangalore,Koramangala,Premium,Row House,2,3,1,757,632,8,10,Mid (5-9),North,Fully Furnished,0,1,7.6,1,0,1,1,3996,6.9,1.8,5,2,Resale,128.0,Low
PROP-038269,Hyderabad,Kondapur,Standard,Villa,5,6,2,2693,2167,28,35,Top (20+),North-East,Semi-Furnished,10,5,5.9,0,0,1,1,4167,10.6,1.9,2,1,Resale,239.97,High
PROP-038270,Delhi,Gurgaon DLF,Premium,Villa,5,5,2,2911,2436,34,43,Top (20+),South,Semi-Furnished,6,5,6.4,1,1,1,1,6404,6.5,5.0,2,3,Resale,536.46,High
PROP-038271,Delhi,Dwarka,Standard,Row House,5,5,1,2465,1985,0,15,Ground,South,Semi-Furnished,3,1,6.2,0,0,0,0,3372,10.1,3.0,1,1,Resale,195.02,High
PROP-038272,Delhi,Dwarka,Standard,Row House,3,3,4,1376,1176,3,5,Low (1-4),East,Unfurnished,14,0,5.0,0,0,1,1,2688,20.9,5.6,1,1,New,115.73,Low
PROP-038273,Delhi,Gurgaon DLF,Premium,Apartment,3,2,1,1294,1132,39,42,Top (20+),South-West,Unfurnished,2,4,5.0,0,0,1,1,2129,4.4,0.3,6,1,New,160.63,Low
PROP-038274,Mumbai,Thane,Affordable,Row House,3,3,2,1516,1296,6,12,Mid (5-9),North-East,Unfurnished,15,2,4.9,1,0,0,1,4480,23.7,1.5,4,1,Resale,40.67,Low
PROP-038275,Mumbai,Andheri,Standard,Apartment,3,4,1,1400,1203,3,4,Low (1-4),South-West,Semi-Furnished,2,2,6.9,0,0,1,1,2535,15.6,1.2,6,0,Resale,160.93,Low
PROP-038276,Delhi,Noida Sector 62,Standard,Apartment,5,6,2,2416,2096,5,13,Mid (5-9),South,Semi-Furnished,1,1,4.9,0,0,1,1,4441,14.0,1.8,1,4,Resale,221.57,High
PROP-038277,Bangalore,Indiranagar,Premium,Studio,1,2,1,420,337,4,5,Low (1-4),North-East,Fully Furnished,0,1,6.3,0,1,0,1,4962,11.6,2.4,7,5,New,59.25,Low
PROP-038278,Bangalore,Whitefield,Standard,Studio,1,1,2,386,338,22,26,Top (20+),North-East,Semi-Furnished,1,0,5.0,0,0,0,1,1713,11.8,2.6,1,2,New,18.95,Low
PROP-038279,Mumbai,Powai,Standard,Independent House,5,5,4,2525,2034,10,19,High (10-19),South-West,Unfurnished,8,3,5.2,0,0,0,1,2985,15.7,2.2,2,0,New,278.96,High
PROP-038280,Delhi,Dwarka,Standard,Apartment,4,4,2,1920,1659,20,23,Top (20+),West,Unfurnished,19,3,6.2,0,0,0,1,3256,17.4,0.3,1,1,New,194.95,High
PROP-038281,Hyderabad,Kondapur,Standard,Apartment,2,2,2,858,755,7,9,Mid (5-9),North-East,Fully Furnished,2,2,3.6,0,0,0,1,2915,15.0,0.7,4,1,New,96.09,Low
PROP-038282,Bangalore,Koramangala,Premium,Row House,5,4,3,2427,2101,5,12,Mid (5-9),South-East,Unfurnished,6,3,8.8,1,0,0,1,4421,15.9,3.4,3,4,Resale,267.07,High
PROP-038283,Bangalore,Koramangala,Premium,Apartment,3,3,3,1377,1153,0,2,Ground,North,Semi-Furnished,12,2,4.7,0,1,1,0,4698,4.7,1.8,7,1,Resale,176.06,Low
PROP-038284,Delhi,Gurgaon DLF,Premium,Apartment,3,3,2,1408,1200,9,10,Mid (5-9),South-West,Unfurnished,3,2,6.4,0,1,1,1,5156,6.9,0.1,4,1,Resale,210.93,High
PROP-038285,Hyderabad,Jubilee Hills,Premium,Studio,1,2,0,574,488,6,12,Mid (5-9),East,Unfurnished,8,0,6.7,0,0,1,1,3142,4.7,0.8,4,2,New,83.17,Low
PROP-038286,Bangalore,Whitefield,Standard,Independent House,3,3,4,1934,1588,12,16,High (10-19),East,Unfurnished,2,0,2.5,0,0,1,1,2096,10.6,6.4,0,2,New,107.2,Low
PROP-038287,Bangalore,Koramangala,Premium,Apartment,2,2,1,605,522,3,8,Low (1-4),West,Fully Furnished,0,1,8.7,0,0,1,1,2597,7.0,2.2,3,5,Resale,105.34,Low
PROP-038288,Hyderabad,Madhapur,Standard,Apartment,2,2,0,973,804,9,14,Mid (5-9),North-West,Unfurnished,3,1,5.7,0,0,1,1,3083,13.7,1.6,2,2,New,82.77,Low
PROP-038289,Hyderabad,Kondapur,Standard,Penthouse,4,4,3,2172,1858,2,10,Low (1-4),South,Unfurnished,10,4,6.8,0,0,1,1,3358,14.4,1.1,2,0,New,197.99,High
PROP-038290,Bangalore,HSR Layout,Standard,Row House,5,5,2,2141,1727,0,3,Ground,North-East,Semi-Furnished,21,5,3.7,0,0,0,0,2253,13.5,2.5,2,0,New,186.98,Low
PROP-038291,Delhi,Gurgaon DLF,Premium,Apartment,4,5,2,1972,1649,32,34,Top (20+),North,Semi-Furnished,7,2,7.5,0,0,1,1,2906,9.8,4.2,3,2,Resale,257.53,High
PROP-038292,Delhi,Noida Sector 62,Standard,Independent House,5,6,3,2566,2236,0,1,Ground,East,Fully Furnished,1,5,3.1,0,0,1,0,3334,10.8,1.3,2,0,Resale,304.89,High
PROP-038293,Bangalore,HSR Layout,Standard,Apartment,5,6,3,2467,2114,9,14,Mid (5-9),North-East,Unfurnished,0,0,6.3,0,0,0,1,2332,10.9,3.6,2,0,Resale,207.55,High
PROP-038294,Hyderabad,Kondapur,Standard,Studio,1,1,1,365,319,2,10,Low (1-4),North,Semi-Furnished,15,0,2.9,0,0,0,1,1548,11.1,1.1,4,2,Resale,24.25,Low
PROP-038295,Delhi,South Delhi,Premium,Apartment,2,3,1,759,619,12,17,High (10-19),North-East,Semi-Furnished,0,1,6.7,0,0,0,1,2933,6.2,1.7,2,3,Resale,81.41,Low
PROP-038296,Bangalore,HSR Layout,Standard,Independent House,5,5,4,2565,2095,3,7,Low (1-4),South-West,Semi-Furnished,5,1,4.2,0,0,0,1,3566,12.0,0.1,4,0,New,219.35,High
PROP-038297,Mumbai,Andheri,Standard,Villa,4,5,1,2149,1837,33,35,Top (20+),South-West,Unfurnished,6,5,7.3,0,1,1,1,5642,16.4,1.0,4,1,Resale,202.98,High
PROP-038298,Bangalore,Koramangala,Premium,Villa,4,4,1,2187,1822,8,14,Mid (5-9),North-East,Unfurnished,11,2,6.8,1,1,1,1,6958,4.3,2.7,5,1,Resale,235.78,High
PROP-038299,Bangalore,Koramangala,Premium,Penthouse,5,5,3,2468,2114,8,9,Mid (5-9),West,Unfurnished,2,3,6.4,1,1,0,1,6684,10.0,5.9,3,2,New,334.65,High
PROP-038300,Delhi,South Delhi,Premium,Villa,3,2,0,1775,1518,14,15,High (10-19),East,Unfurnished,3,3,7.8,1,1,1,1,7397,5.2,6.9,5,2,Resale,214.51,High
PROP-038301,Bangalore,Indiranagar,Premium,Studio,1,1,2,324,260,9,16,Mid (5-9),West,Unfurnished,0,1,4.3,1,1,1,1,5890,8.8,12.7,6,4,Resale,53.63,Low
PROP-038302,Bangalore,Electronic City,Standard,Apartment,3,2,2,1040,901,2,11,Low (1-4),West,Fully Furnished,1,2,4.2,0,0,0,1,1981,11.2,3.2,3,0,Resale,97.83,Low
PROP-038303,Bangalore,Whitefield,Standard,Apartment,2,2,0,860,729,1,6,Low (1-4),East,Semi-Furnished,3,2,5.0,0,0,1,0,2465,13.2,0.1,1,1,Resale,95.16,Low
PROP-038304,Mumbai,Powai,Standard,Villa,4,4,3,2067,1725,4,10,Low (1-4),East,Semi-Furnished,0,4,5.3,0,0,1,1,3317,12.3,3.3,2,2,Resale,239.99,High
PROP-038305,Mumbai,Powai,Standard,Villa,5,5,2,2783,2310,9,11,Mid (5-9),East,Semi-Furnished,9,3,8.5,0,0,1,1,4204,14.1,3.1,3,1,Resale,259.73,High
PROP-038306,Bangalore,HSR Layout,Standard,Villa,5,5,2,2416,2069,20,23,Top (20+),North-East,Unfurnished,3,0,7.1,0,0,1,1,3210,13.4,0.8,5,0,Resale,136.41,Low
PROP-038307,Mumbai,Bandra,Premium,Studio,1,1,0,393,329,4,6,Low (1-4),South-East,Semi-Furnished,0,0,8.6,1,1,1,1,5401,4.2,0.8,1,3,Resale,57.26,Low
PROP-038308,Hyderabad,Kondapur,Standard,Independent House,5,5,2,2727,2183,19,23,High (10-19),North,Unfurnished,3,2,6.0,0,0,0,1,4076,10.4,4.4,4,3,New,232.47,High
PROP-038309,Mumbai,Bandra,Premium,Penthouse,3,4,0,1673,1393,1,4,Low (1-4),South-West,Fully Furnished,1,3,8.8,1,1,1,0,6696,5.4,1.8,4,2,Resale,310.54,High
PROP-038310,Delhi,Noida Extension,Affordable,Villa,3,4,4,1649,1382,16,21,High (10-19),North-West,Semi-Furnished,3,3,6.9,1,1,1,1,5540,29.3,0.5,2,2,New,67.08,Low
PROP-038311,Delhi,Noida Extension,Affordable,Apartment,2,3,3,740,593,10,12,High (10-19),North,Unfurnished,2,0,6.9,0,0,0,1,2726,19.3,0.1,6,0,New,22.09,Low
PROP-038312,Bangalore,Indiranagar,Premium,Apartment,3,4,3,1314,1061,1,6,Low (1-4),North,Semi-Furnished,3,1,7.8,0,1,1,0,5027,5.0,3.9,2,2,New,238.89,High
PROP-038313,Mumbai,Navi Mumbai,Affordable,Penthouse,5,5,2,2391,2078,7,9,Mid (5-9),South-West,Unfurnished,0,4,5.9,1,0,1,1,4122,22.4,6.0,3,5,New,133.04,Low
PROP-038314,Mumbai,Andheri,Standard,Apartment,4,4,2,1838,1566,15,23,High (10-19),North-East,Fully Furnished,6,1,4.2,0,0,0,1,3257,16.7,3.4,2,4,Resale,145.37,Low
PROP-038315,Delhi,Noida Extension,Affordable,Apartment,2,2,1,1009,842,14,16,High (10-19),North,Fully Furnished,2,2,5.4,0,0,1,1,2263,18.7,2.2,1,1,Resale,59.79,Low
PROP-038316,Delhi,Noida Sector 62,Standard,Apartment,4,5,2,1849,1578,1,4,Low (1-4),East,Fully Furnished,1,2,7.1,0,0,1,0,3066,16.8,0.1,1,2,Resale,202.67,High
PROP-038317,Delhi,Noida Extension,Affordable,Villa,5,4,1,2436,1991,20,26,Top (20+),South-East,Semi-Furnished,6,2,8.4,0,0,0,1,3822,18.7,0.4,0,2,New,142.37,Low
PROP-038318,Bangalore,HSR Layout,Standard,Villa,3,3,3,1752,1513,1,10,Low (1-4),South-East,Semi-Furnished,8,3,6.9,1,1,1,0,6009,13.8,4.1,9,3,Resale,196.66,High
PROP-038319,Hyderabad,Gachibowli,Standard,Apartment,2,2,4,1204,1032,17,26,High (10-19),South,Unfurnished,8,0,5.5,0,0,0,1,2644,11.1,1.7,2,1,Resale,113.76,Low
PROP-038320,Mumbai,Andheri,Standard,Villa,5,6,4,2572,2111,6,14,Mid (5-9),East,Unfurnished,0,2,6.8,0,0,1,1,4098,10.5,2.5,1,3,Resale,246.12,High
PROP-038321,Bangalore,HSR Layout,Standard,Apartment,4,4,4,1943,1619,11,12,High (10-19),North-West,Fully Furnished,2,1,4.2,0,0,0,1,3152,10.0,2.5,2,4,Resale,212.24,High
PROP-038322,Delhi,Dwarka,Standard,Studio,1,1,1,300,248,13,15,High (10-19),North-East,Semi-Furnished,10,0,3.0,0,0,1,1,1591,10.4,1.2,6,3,Resale,35.96,Low
PROP-038323,Delhi,South Delhi,Premium,Studio,1,1,0,528,425,5,10,Mid (5-9),North,Fully Furnished,2,0,4.9,1,1,1,1,5063,8.5,0.7,2,4,Resale,65.39,Low
PROP-038324,Bangalore,Electronic City,Standard,Independent House,4,4,2,2311,1868,11,14,High (10-19),North-East,Fully Furnished,0,1,6.0,0,0,1,1,3058,10.2,7.0,1,0,Resale,278.19,High
PROP-038325,Hyderabad,Jubilee Hills,Premium,Villa,3,3,4,1754,1513,32,33,Top (20+),North,Unfurnished,0,1,10.0,1,1,1,1,6738,8.9,2.6,1,2,Resale,249.31,High
PROP-038326,Mumbai,Andheri,Standard,Apartment,2,3,1,968,783,0,8,Ground,East,Unfurnished,4,0,6.5,0,0,1,0,1454,12.0,1.3,1,4,New,64.3,Low
PROP-038327,Hyderabad,Gachibowli,Standard,Studio,1,1,2,320,263,2,3,Low (1-4),West,Semi-Furnished,9,0,6.0,1,0,1,1,3638,13.1,0.3,0,2,Resale,34.28,Low
PROP-038328,Delhi,Noida Extension,Affordable,Apartment,4,4,4,1818,1526,13,15,High (10-19),North,Semi-Furnished,3,1,6.8,0,0,0,1,2977,20.4,5.8,4,0,Resale,112.88,Low
PROP-038329,Mumbai,Andheri,Standard,Apartment,1,2,2,440,372,6,7,Mid (5-9),South-East,Unfurnished,28,1,7.1,0,0,0,1,1732,14.1,5.0,4,0,Resale,29.15,Low
PROP-038330,Mumbai,Powai,Standard,Row House,4,5,0,1781,1504,3,10,Low (1-4),East,Semi-Furnished,4,0,3.3,0,0,0,1,3225,20.5,0.1,3,2,Resale,102.98,Low
PROP-038331,Mumbai,Bandra,Premium,Row House,2,3,3,932,816,8,17,Mid (5-9),East,Unfurnished,9,2,5.3,0,0,1,1,2784,6.5,1.1,2,3,Resale,159.66,Low
PROP-038332,Bangalore,Indiranagar,Premium,Penthouse,5,5,1,2473,2022,6,8,Mid (5-9),North,Semi-Furnished,4,5,9.7,1,1,1,1,6301,11.2,6.0,7,3,Resale,328.06,High
PROP-038333,Bangalore,HSR Layout,Standard,Row House,4,4,2,1669,1448,1,8,Low (1-4),West,Unfurnished,7,4,4.1,0,0,1,0,2841,13.6,0.8,5,1,New,102.83,Low
PROP-038334,Mumbai,Andheri,Standard,Penthouse,3,3,0,1618,1298,8,9,Mid (5-9),North,Semi-Furnished,4,2,4.1,0,0,0,1,2440,10.8,2.3,7,2,New,122.16,Low
PROP-038335,Bangalore,Indiranagar,Premium,Independent House,3,4,0,1913,1549,3,10,Low (1-4),South,Unfurnished,10,2,6.8,1,1,1,1,6552,8.5,5.7,3,1,Resale,271.14,High
PROP-038336,Delhi,Dwarka,Standard,Apartment,3,3,1,1562,1252,9,13,Mid (5-9),South-East,Semi-Furnished,3,3,5.6,0,0,0,1,2090,10.9,3.3,0,0,New,92.26,Low
PROP-038337,Delhi,Noida Extension,Affordable,Row House,3,3,1,1432,1242,6,9,Mid (5-9),North-East,Fully Furnished,5,3,5.1,0,0,0,1,2609,19.2,2.0,3,1,Resale,43.51,Low
PROP-038338,Bangalore,Koramangala,Premium,Penthouse,5,5,1,2671,2247,1,10,Low (1-4),North-East,Unfurnished,7,3,8.9,1,1,1,0,7529,4.6,0.1,6,2,Resale,389.27,High
PROP-038339,Delhi,Gurgaon DLF,Premium,Apartment,3,3,3,1486,1242,2,11,Low (1-4),West,Semi-Furnished,2,2,5.9,1,1,0,1,5832,11.0,2.0,3,4,New,182.01,Low
PROP-038340,Hyderabad,Banjara Hills,Premium,Villa,4,5,1,2154,1882,29,38,Top (20+),West,Semi-Furnished,0,5,8.5,1,1,1,1,5776,4.2,2.3,2,3,New,419.05,High
PROP-038341,Hyderabad,Kondapur,Standard,Apartment,5,5,1,2313,1946,8,12,Mid (5-9),South-West,Fully Furnished,6,3,4.3,0,0,0,1,3277,12.2,3.0,2,2,Resale,217.45,High
PROP-038342,Bangalore,HSR Layout,Standard,Row House,3,3,1,1375,1106,6,7,Mid (5-9),South-West,Unfurnished,4,2,3.2,1,0,1,1,4320,13.0,1.8,2,1,Resale,119.98,Low
PROP-038343,Delhi,South Delhi,Premium,Independent House,3,2,1,1556,1334,39,44,Top (20+),East,Unfurnished,9,1,6.5,1,1,0,1,5850,13.6,11.3,5,2,Resale,201.7,High
PROP-038344,Mumbai,Navi Mumbai,Affordable,Apartment,3,3,3,1304,1083,1,10,Low (1-4),North,Fully Furnished,0,2,5.7,0,0,1,0,2876,19.5,2.5,2,1,Resale,68.95,Low
PROP-038345,Delhi,Gurgaon DLF,Premium,Apartment,3,4,0,1197,993,7,10,Mid (5-9),South-West,Semi-Furnished,12,2,6.9,1,1,1,1,6608,4.5,0.4,3,2,New,137.02,Low
PROP-038346,Bangalore,Electronic City,Standard,Row House,2,3,2,953,817,0,17,Ground,East,Unfurnished,12,0,2.7,0,0,1,0,2714,17.6,0.6,1,3,Resale,74.9,Low
PROP-038347,Mumbai,Andheri,Standard,Independent House,5,4,2,2498,2010,6,13,Mid (5-9),South-West,Fully Furnished,5,2,2.9,0,0,1,1,3425,12.3,5.1,1,1,Resale,225.64,High
PROP-038348,Delhi,South Delhi,Premium,Villa,5,5,1,2572,2261,11,19,High (10-19),West,Unfurnished,2,1,7.8,1,1,1,1,8099,4.9,1.9,4,1,Resale,395.19,High
PROP-038349,Mumbai,Bandra,Premium,Villa,4,4,1,2329,2003,0,10,Ground,South-West,Semi-Furnished,5,4,7.3,1,1,1,0,6744,4.3,3.9,10,2,New,310.36,High
PROP-038350,Delhi,South Delhi,Premium,Apartment,2,3,1,967,836,19,22,High (10-19),West,Fully Furnished,5,2,7.8,1,0,0,1,4114,4.1,0.2,1,4,Resale,155.9,Low
PROP-038351,Bangalore,Koramangala,Premium,Apartment,3,3,1,1205,1060,3,8,Low (1-4),East,Semi-Furnished,0,0,6.4,1,1,1,1,6164,6.0,3.3,4,3,New,258.01,High
PROP-038352,Hyderabad,Banjara Hills,Premium,Independent House,2,3,2,1393,1175,24,33,Top (20+),South-West,Unfurnished,14,1,6.8,1,0,1,1,4395,10.0,2.3,7,2,New,152.92,Low
PROP-038353,Delhi,Noida Sector 62,Standard,Villa,5,5,1,2646,2226,13,16,High (10-19),North-West,Unfurnished,2,4,8.6,1,0,1,1,4770,13.4,3.7,1,2,New,292.25,High
PROP-038354,Mumbai,Thane,Affordable,Apartment,2,2,1,993,822,19,23,High (10-19),South-East,Fully Furnished,1,2,3.7,0,0,1,1,2477,18.5,4.5,2,5,New,69.92,Low
PROP-038355,Mumbai,Powai,Standard,Independent House,5,6,2,2526,2034,8,15,Mid (5-9),North,Semi-Furnished,0,5,4.8,0,0,0,1,3335,10.9,0.5,1,2,Resale,265.62,High
PROP-038356,Hyderabad,Madhapur,Standard,Apartment,3,4,2,1232,1014,2,8,Low (1-4),North-East,Semi-Furnished,9,2,7.1,0,0,1,1,2281,10.1,5.8,2,0,New,73.34,Low
PROP-038357,Delhi,South Delhi,Premium,Row House,2,3,0,885,749,10,15,High (10-19),North-East,Semi-Furnished,4,0,7.8,1,1,1,1,6280,7.6,2.8,4,4,Resale,151.33,Low
PROP-038358,Mumbai,Powai,Standard,Apartment,3,4,2,1359,1095,8,9,Mid (5-9),North,Semi-Furnished,2,3,3.6,0,0,0,1,2722,11.5,1.5,1,3,New,149.5,Low
PROP-038359,Mumbai,Powai,Standard,Apartment,2,2,1,976,809,7,8,Mid (5-9),East,Unfurnished,14,1,6.4,0,0,1,1,1895,11.1,13.5,3,0,Resale,98.77,Low
PROP-038360,Bangalore,Whitefield,Standard,Apartment,2,2,1,1132,974,18,24,High (10-19),South-East,Unfurnished,9,2,6.0,0,0,1,1,1377,10.1,0.9,3,1,Resale,75.06,Low
PROP-038361,Delhi,South Delhi,Premium,Apartment,4,4,0,1773,1522,2,9,Low (1-4),South,Fully Furnished,0,1,7.3,1,0,1,1,4554,14.4,0.7,1,4,New,290.42,High
PROP-038362,Delhi,Noida Extension,Affordable,Apartment,2,1,0,1063,881,2,7,Low (1-4),North-West,Unfurnished,2,1,5.1,0,0,0,1,2650,21.2,0.2,1,0,Resale,50.64,Low
